CustomerID,Recency,Frequency,Avg_Monthly_Spend,Tenure,AOV,Velocity_Recent,Velocity_Drift,Return_Count,Cluster,Segment_Label,Target_Label,FutureSales_Label
13813.0,45,1,256.76,45,385.14,0.3333333333333333,-0.3333333333333333,2.0,0,Average,1,981.72
13814.0,2,2,1007.9489361702128,47,789.5600000000001,0.6666666666666666,-0.6099290780141845,1.0,1,High Value,2,0.0
13815.0,82,2,390.09825327510913,229,1488.875,0.3333333333333333,0.07132459970887917,1.0,0,Average,1,1049.61
13817.0,262,1,14.736641221374047,262,128.7,0.0,-0.11450381679389314,0.0,2,At-Risk,0,254.28
13819.0,212,3,148.74130434782606,230,380.1166666666666,0.0,-0.3913043478260869,0.0,0,Average,1,0.0
13821.0,55,2,67.26279069767442,172,192.82,0.3333333333333333,-0.015503875968992276,0.0,0,Average,1,0.0
13823.0,2,1,650.4200000000001,2,650.4200000000001,0.3333333333333333,-0.6666666666666667,0.0,0,Average,1,307.24
13824.0,46,4,194.9781818181818,220,357.46,0.3333333333333333,-0.2121212121212122,0.0,0,Average,1,269.1
13826.0,86,1,66.1046511627907,86,189.5,0.3333333333333333,-0.015503875968992276,2.0,2,At-Risk,0,0.0
13827.0,44,2,170.24150943396222,53,150.37999999999997,0.6666666666666666,-0.46540880503144655,0.0,0,Average,1,111.29
13831.0,49,4,155.93464285714285,280,363.84749999999997,0.3333333333333333,-0.09523809523809523,0.0,0,Average,1,747.5999999999999
13833.0,69,1,167.3043478260869,69,384.7999999999999,0.3333333333333333,-0.1014492753623189,0.0,0,Average,1,0.0
13835.0,65,2,128.96160000000003,125,268.6700000000001,0.3333333333333333,-0.14666666666666667,0.0,0,Average,1,297.23
13837.0,122,2,35.689473684210526,228,135.62,0.0,-0.2631578947368421,0.0,2,At-Risk,0,0.0
13838.0,28,3,51.38464285714284,280,159.86333333333332,0.6666666666666666,0.34523809523809523,0.0,0,Average,1,212.14
13841.0,163,1,15.644171779141104,163,85.0,0.0,-0.18404907975460122,0.0,2,At-Risk,0,0.0
13842.0,66,7,234.50577617328526,277,309.3242857142858,0.3333333333333333,-0.42478941034897727,0.0,0,Average,1,1220.35
13846.0,152,2,73.77000000000001,270,331.96500000000003,0.0,-0.2222222222222222,3.0,2,At-Risk,0,201.13
13848.0,2,3,136.41304347826087,276,418.3333333333333,0.3333333333333333,0.00724637681159418,0.0,1,High Value,2,0.0
13849.0,81,1,219.8444444444444,81,593.5799999999999,0.3333333333333333,-0.037037037037037035,0.0,0,Average,1,944.37
13850.0,39,1,1227.2923076923078,39,1595.4800000000002,0.3333333333333333,-0.43589743589743585,1.0,0,Average,1,0.0
13851.0,6,3,401.7363636363636,198,883.8199999999998,0.6666666666666666,0.21212121212121204,0.0,1,High Value,2,0.0
13854.0,2,20,703.1695652173913,276,323.45799999999997,1.3333333333333333,-0.8405797101449279,4.0,1,High Value,2,1640.3600000000001
13856.0,79,3,103.14159292035399,113,129.5,0.3333333333333333,-0.46312684365781714,3.0,0,Average,1,0.0
13859.0,236,1,25.571186440677966,236,201.16,0.0,-0.1271186440677966,0.0,2,At-Risk,0,0.0
13862.0,18,6,220.8223140495868,242,296.8833333333334,0.6666666666666666,-0.07713498622589543,3.0,1,High Value,2,428.06
13863.0,158,1,58.05949367088607,158,305.78,0.0,-0.189873417721519,2.0,2,At-Risk,0,0.0
13865.0,47,3,57.50099999999999,200,127.77999999999999,0.3333333333333333,-0.11666666666666664,0.0,0,Average,1,118.22
13867.0,128,1,32.54296875,128,138.85,0.0,-0.234375,0.0,2,At-Risk,0,876.44
13869.0,33,4,348.8707865168539,267,776.2375,0.3333333333333333,-0.11610486891385768,0.0,0,Average,1,0.0
13870.0,12,5,330.22272727272735,198,435.89400000000006,1.3333333333333333,0.5757575757575757,3.0,1,High Value,2,591.47
13871.0,2,9,631.8684931506851,219,512.5155555555557,1.3333333333333333,0.1004566210045661,2.0,1,High Value,2,1790.6100000000001
13873.0,30,3,53.127272727272725,220,129.86666666666665,0.3333333333333333,-0.0757575757575758,1.0,0,Average,1,0.0
13874.0,268,1,60.49813432835821,268,540.45,0.0,-0.11194029850746269,0.0,2,At-Risk,0,0.0
13875.0,44,4,202.57819905213273,211,356.20000000000005,0.3333333333333333,-0.2353870458135861,0.0,0,Average,1,361.99
13880.0,55,8,182.03176895306862,277,210.095,0.6666666666666666,-0.19975932611311686,0.0,1,High Value,2,1539.01
13881.0,6,11,1270.091891891892,222,854.4254545454546,2.3333333333333335,0.8468468468468471,2.0,1,High Value,2,7760.84
13883.0,129,4,320.7570552147239,163,435.695,0.0,-0.7361963190184049,13.0,0,Average,1,931.7
13884.0,187,3,30.50518134715026,193,65.41666666666667,0.0,-0.46632124352331605,1.0,2,At-Risk,0,591.35
13885.0,99,2,136.97297297297297,111,253.4,0.0,-0.5405405405405405,0.0,0,Average,1,0.0
13887.0,114,1,91.98684210526315,114,349.54999999999995,0.0,-0.2631578947368421,0.0,2,At-Risk,0,0.0
13888.0,30,2,141.94453125,128,302.815,0.3333333333333333,-0.13541666666666669,0.0,0,Average,1,0.0
13889.0,3,1,416.9,3,416.9,0.3333333333333333,-0.6666666666666667,0.0,0,Average,1,0.0
13890.0,17,2,55.88587360594797,269,250.55500000000006,0.3333333333333333,0.11028500619578685,4.0,0,Average,1,1382.7
13892.0,157,1,10.417834394904459,157,54.519999999999996,0.0,-0.19108280254777069,0.0,2,At-Risk,0,578.4499999999999
13893.0,208,1,118.42788461538463,208,821.1000000000001,0.0,-0.14423076923076922,0.0,2,At-Risk,0,0.0
13894.0,220,1,21.93409090909091,220,160.85,0.0,-0.13636363636363638,3.0,2,At-Risk,0,403.77000000000004
13895.0,53,2,374.9200000000001,75,468.6500000000001,0.6666666666666666,-0.13333333333333341,1.0,0,Average,1,1655.77
13898.0,236,1,19.821610169491528,236,155.93,0.0,-0.1271186440677966,0.0,2,At-Risk,0,0.0
13899.0,185,1,48.4054054054054,185,298.5,0.0,-0.16216216216216214,0.0,2,At-Risk,0,90.02
13900.0,93,3,128.48843930635837,173,246.98333333333332,0.0,-0.5202312138728323,0.0,0,Average,1,0.0
13901.0,18,4,347.4602620087336,229,663.0699999999999,0.6666666666666666,0.14264919941775833,0.0,0,Average,1,214.92000000000002
13904.0,205,1,29.432195121951217,205,201.11999999999998,0.0,-0.14634146341463417,0.0,2,At-Risk,0,131.52
13908.0,37,3,234.48288770053477,187,487.2033333333334,0.3333333333333333,-0.14795008912655971,4.0,0,Average,1,907.94
13911.0,54,8,335.45366972477063,218,304.70375,0.6666666666666666,-0.434250764525994,0.0,1,High Value,2,143.28
13917.0,102,1,19.22941176470588,102,65.38,0.0,-0.29411764705882354,0.0,2,At-Risk,0,206.66
13918.0,163,1,36.47852760736196,163,198.2,0.0,-0.18404907975460122,0.0,2,At-Risk,0,1014.64
13919.0,32,1,199.82812499999997,32,213.14999999999998,0.3333333333333333,-0.6041666666666667,5.0,0,Average,1,171.66
13922.0,262,1,19.72328244274809,262,172.24999999999997,0.0,-0.11450381679389314,0.0,2,At-Risk,0,0.0
13925.0,3,4,452.1666666666667,45,169.5625,1.3333333333333333,-1.3333333333333333,4.0,1,High Value,2,0.0
13928.0,17,2,157.2906976744186,43,112.725,0.6666666666666666,-0.7286821705426357,0.0,0,Average,1,239.12
13929.0,79,2,107.11652542372882,236,421.325,0.3333333333333333,0.0790960451977401,1.0,0,Average,1,0.0
13930.0,47,1,134.04255319148933,47,209.99999999999997,0.3333333333333333,-0.30496453900709225,0.0,0,Average,1,127.33999999999999
13931.0,6,2,194.37643979057592,191,618.765,0.3333333333333333,0.019197207678883055,1.0,0,Average,1,0.0
13932.0,205,1,44.985365853658536,205,307.4,0.0,-0.14634146341463417,0.0,2,At-Risk,0,0.0
13933.0,19,2,314.89137931034475,58,304.3949999999999,0.6666666666666666,-0.3678160919540231,0.0,0,Average,1,0.0
13934.0,174,1,158.98275862068965,174,922.0999999999999,0.0,-0.1724137931034483,0.0,2,At-Risk,0,0.0
13936.0,90,1,125.52666666666664,90,376.5799999999999,0.3333333333333333,0.0,1.0,2,At-Risk,0,0.0
13937.0,79,1,60.32278481012658,79,158.85,0.3333333333333333,-0.046413502109704685,0.0,2,At-Risk,0,0.0
13939.0,19,2,52.73108108108108,222,195.105,0.3333333333333333,0.06306306306306309,1.0,0,Average,1,178.34
13940.0,27,2,217.25555555555556,54,195.53,0.6666666666666666,-0.44444444444444453,0.0,0,Average,1,448.08000000000004
13941.0,82,3,300.13356890459363,283,943.7533333333332,0.3333333333333333,0.01531213191990577,2.0,0,Average,1,2281.7000000000003
13946.0,112,2,81.90505617977529,178,242.985,0.0,-0.33707865168539325,0.0,2,At-Risk,0,75.6
13948.0,271,1,11.29151291512915,271,101.99999999999999,0.0,-0.11070110701107011,0.0,2,At-Risk,0,0.0
13949.0,5,1,537.9000000000001,5,537.9000000000001,0.3333333333333333,-0.6666666666666667,0.0,0,Average,1,1889.42
13950.0,157,1,34.263057324840766,157,179.31,0.0,-0.19108280254777069,1.0,2,At-Risk,0,565.75
13951.0,86,3,99.18382352941174,204,224.8166666666666,0.3333333333333333,-0.10784313725490197,0.0,0,Average,1,0.0
13952.0,128,2,654.5780536912752,149,1625.5355,0.0,-0.40268456375838924,1.0,0,Average,1,0.0
13953.0,26,5,297.0752851711026,263,520.872,0.6666666666666666,0.09632446134347272,0.0,0,Average,1,911.32
13955.0,64,2,44.855555555555554,216,161.48,0.3333333333333333,0.055555555555555525,0.0,2,At-Risk,0,0.0
13956.0,48,3,112.75193370165746,181,226.75666666666666,0.3333333333333333,-0.16390423572744017,0.0,0,Average,1,346.15
13959.0,191,2,37.21764705882353,272,168.72,0.0,-0.22058823529411764,0.0,2,At-Risk,0,260.76
13962.0,156,1,22.615384615384613,156,117.6,0.0,-0.1923076923076923,0.0,2,At-Risk,0,51.95
13963.0,218,4,71.71294964028777,278,166.13500000000002,0.0,-0.4316546762589928,0.0,2,At-Risk,0,0.0
13967.0,56,1,43.23214285714286,56,80.7,0.3333333333333333,-0.20238095238095238,0.0,2,At-Risk,0,0.0
13969.0,17,11,426.6927272727273,275,355.57727272727277,1.3333333333333333,0.13333333333333308,7.0,1,High Value,2,5142.59
13971.0,16,6,303.9642857142857,196,330.98333333333335,1.0,0.08163265306122447,9.0,1,High Value,2,772.36
13972.0,112,1,39.080357142857146,112,145.9,0.0,-0.26785714285714285,0.0,2,At-Risk,0,44.349999999999994
13973.0,197,1,40.30964467005076,197,264.7,0.0,-0.15228426395939088,0.0,2,At-Risk,0,0.0
13975.0,38,4,240.27433155080215,187,374.4275,0.6666666666666666,0.024955436720142554,2.0,0,Average,1,1028.57
13976.0,117,1,91.7897435897436,117,357.98,0.0,-0.25641025641025644,0.0,2,At-Risk,0,0.0
13982.0,73,3,134.19709090909092,275,410.0466666666666,0.3333333333333333,0.006060606060606044,4.0,0,Average,1,641.67
13983.0,97,8,182.06425992779785,277,210.1325,0.0,-0.8664259927797835,5.0,0,Average,1,922.37
13984.0,36,4,89.05760869565219,276,204.8325,0.3333333333333333,-0.1014492753623189,1.0,0,Average,1,101.18
13985.0,17,7,478.11034482758623,174,396.1485714285714,1.3333333333333333,0.12643678160919536,2.0,1,High Value,2,4287.09
13988.0,73,3,349.72727272727275,165,641.1666666666667,0.3333333333333333,-0.2121212121212121,5.0,0,Average,1,2224.46
13989.0,149,1,180.53758389261745,149,896.67,0.0,-0.20134228187919462,0.0,2,At-Risk,0,369.40999999999997
13990.0,123,1,75.92682926829269,123,311.3,0.0,-0.24390243902439027,0.0,2,At-Risk,0,0.0
13991.0,53,1,71.5188679245283,53,126.35,0.3333333333333333,-0.23270440251572327,2.0,2,At-Risk,0,729.62
13993.0,11,6,279.76058091286313,241,374.5683333333334,0.6666666666666666,-0.08022130013831263,4.0,1,High Value,2,1218.95
13994.0,16,2,217.0137931034483,58,209.78000000000003,0.6666666666666666,-0.3678160919540231,0.0,0,Average,1,1893.5800000000002
13995.0,26,3,167.6730769230769,156,290.6333333333333,0.6666666666666666,0.08974358974358976,1.0,0,Average,1,521.79
13999.0,6,9,316.4305147058824,272,318.7744444444445,1.6666666666666667,0.6740196078431373,4.0,1,High Value,2,1032.8400000000001
14000.0,121,1,157.60165289256202,121,635.6600000000001,0.0,-0.24793388429752067,1.0,2,At-Risk,0,0.0
14001.0,143,2,138.7780918727915,283,654.5699999999999,0.0,-0.21201413427561838,1.0,0,Average,1,733.94
14002.0,44,2,240.78636363636357,66,264.86499999999995,0.6666666666666666,-0.24242424242424243,0.0,0,Average,1,0.0
14004.0,8,5,482.9035175879397,199,640.652,1.3333333333333333,0.5795644891122278,0.0,1,High Value,2,1379.3799999999999
14005.0,44,3,165.847619047619,126,232.1866666666666,0.6666666666666666,-0.04761904761904767,0.0,0,Average,1,2178.16
14006.0,26,3,130.02567567567567,222,320.72999999999996,0.3333333333333333,-0.07207207207207206,0.0,0,Average,1,0.0
14009.0,108,2,181.46347826086952,115,347.80499999999995,0.0,-0.5217391304347826,2.0,0,Average,1,0.0
14012.0,188,1,52.46808510638298,188,328.8,0.0,-0.1595744680851064,0.0,2,At-Risk,0,0.0
14013.0,20,3,76.29354838709676,186,157.67333333333332,0.6666666666666666,0.1827956989247312,0.0,0,Average,1,0.0
14016.0,72,4,487.776404494382,267,1085.3025,0.3333333333333333,-0.11610486891385768,1.0,0,Average,1,0.0
14019.0,8,2,500.3312500000001,48,400.2650000000001,0.6666666666666666,-0.5833333333333334,2.0,0,Average,1,621.0799999999999
14021.0,65,3,114.19879518072291,166,210.63333333333335,0.3333333333333333,-0.20883534136546184,0.0,0,Average,1,0.0
14022.0,135,1,97.77777777777777,135,440.0,0.0,-0.2222222222222222,0.0,2,At-Risk,0,0.0
14023.0,160,1,51.21375,160,273.14,0.0,-0.1875,0.0,2,At-Risk,0,310.93
14024.0,32,2,289.14705882352945,34,163.85000000000002,0.6666666666666666,-1.0980392156862746,0.0,0,Average,1,0.0
14029.0,54,1,91.77777777777777,54,165.2,0.3333333333333333,-0.22222222222222227,0.0,0,Average,1,302.46
14030.0,31,6,180.16304347826087,276,276.25,0.3333333333333333,-0.31884057971014496,0.0,0,Average,1,702.59
14031.0,36,13,1024.1521276595743,282,740.5407692307691,0.6666666666666666,-0.7163120567375886,8.0,1,High Value,2,7659.83
14032.0,79,6,199.85956678700362,277,307.56166666666667,0.3333333333333333,-0.31648616125150425,9.0,0,Average,1,1130.22
14034.0,67,2,212.19850746268654,67,236.95499999999998,0.6666666666666666,-0.2288557213930349,3.0,0,Average,1,177.91
14035.0,17,3,120.75865384615383,208,279.08666666666664,0.3333333333333333,-0.09935897435897434,0.0,0,Average,1,590.76
14036.0,195,1,96.4076923076923,195,626.65,0.0,-0.15384615384615385,0.0,2,At-Risk,0,0.0
14037.0,86,2,16.05818181818182,275,73.6,0.3333333333333333,0.11515151515151512,0.0,2,At-Risk,0,0.0
14038.0,54,2,278.5692307692307,117,543.2099999999999,0.3333333333333333,-0.17948717948717957,1.0,0,Average,1,473.96
14040.0,4,10,342.11327800829883,241,274.831,1.3333333333333333,0.08852005532503449,6.0,1,High Value,2,866.61
14041.0,176,1,24.103977272727274,176,141.41,0.0,-0.17045454545454547,0.0,2,At-Risk,0,0.0
14044.0,13,3,73.92409090909089,220,180.7033333333333,0.6666666666666666,0.2575757575757575,0.0,0,Average,1,110.71000000000001
14045.0,19,4,175.3257042253521,284,414.9375,0.3333333333333333,-0.08920187793427231,0.0,0,Average,1,0.0
14046.0,194,1,23.967525773195877,194,154.99,0.0,-0.15463917525773196,0.0,2,At-Risk,0,0.0
14047.0,110,3,67.41201413427561,283,211.97333333333333,0.0,-0.31802120141342755,2.0,2,At-Risk,0,672.69
14048.0,215,1,57.19953488372093,215,409.93,0.0,-0.13953488372093023,3.0,2,At-Risk,0,0.0
14049.0,69,3,432.28815789473686,228,1095.1299999999999,0.3333333333333333,-0.06140350877192985,17.0,0,Average,1,2396.33
14050.0,16,1,485.98,16,485.98,0.3333333333333333,-0.6666666666666667,0.0,0,Average,1,260.38
14051.0,2,16,1004.1703971119134,277,579.49,1.6666666666666667,-0.06618531889290025,5.0,1,High Value,2,6338.55
14053.0,34,2,111.53571428571428,70,130.125,0.6666666666666666,-0.19047619047619047,0.0,0,Average,1,0.0
14055.0,16,1,725.6400000000001,16,725.6400000000001,0.3333333333333333,-0.6666666666666667,0.0,0,Average,1,0.0
14056.0,17,17,832.3469072164949,194,316.61823529411765,2.0,-0.6288659793814433,22.0,1,High Value,2,2832.14
14057.0,11,13,532.6915129151291,271,370.15230769230766,1.6666666666666667,0.22755227552275525,7.0,1,High Value,2,1405.98
14059.0,177,1,31.11864406779661,177,183.6,0.0,-0.1694915254237288,0.0,2,At-Risk,0,0.0
14060.0,18,14,434.9236749116607,283,293.05571428571426,1.0,-0.4840989399293285,1.0,1,High Value,2,2037.64
14062.0,2,10,963.5770072992701,274,880.067,1.3333333333333333,0.23844282238442815,0.0,1,High Value,2,1664.18
14064.0,23,4,178.9695652173913,184,274.42,0.3333333333333333,-0.31884057971014496,2.0,0,Average,1,256.06
14066.0,177,1,25.85593220338983,177,152.55,0.0,-0.1694915254237288,0.0,2,At-Risk,0,0.0
14067.0,7,1,224.66999999999996,7,224.66999999999996,0.3333333333333333,-0.6666666666666667,0.0,0,Average,1,150.03
14068.0,230,1,34.67608695652174,230,265.85,0.0,-0.13043478260869565,0.0,2,At-Risk,0,0.0
14071.0,170,2,61.16742857142857,175,178.405,0.0,-0.34285714285714286,9.0,2,At-Risk,0,1082.01
14075.0,171,1,54.02105263157894,171,307.91999999999996,0.0,-0.17543859649122806,0.0,2,At-Risk,0,634.34
14076.0,39,1,94.2076923076923,39,122.47,0.3333333333333333,-0.43589743589743585,0.0,0,Average,1,0.0
14077.0,92,3,50.60869565217391,184,103.46666666666665,0.0,-0.48913043478260865,0.0,2,At-Risk,0,189.01999999999998
14078.0,12,6,111.24063604240281,283,174.89499999999998,0.3333333333333333,-0.3027090694935218,0.0,1,High Value,2,0.0
14079.0,35,1,321.5142857142856,35,375.0999999999999,0.3333333333333333,-0.5238095238095237,0.0,0,Average,1,0.0
14081.0,212,2,100.48602150537633,279,467.26,0.0,-0.2150537634408602,3.0,2,At-Risk,0,0.0
14082.0,275,1,19.88181818181818,275,182.24999999999997,0.0,-0.1090909090909091,0.0,2,At-Risk,0,0.0
14083.0,36,7,58.39574468085107,282,78.41714285714286,0.6666666666666666,-0.07801418439716312,0.0,0,Average,1,469.51
14085.0,51,12,349.2677419354838,279,270.68249999999995,0.6666666666666666,-0.6236559139784946,1.0,1,High Value,2,1200.35
14088.0,39,7,3298.4340517241385,232,2032.978099999999,1.3333333333333333,0.42816091954022983,1.0,1,High Value,2,24983.920000000002
14090.0,235,1,9.742978723404256,235,76.32000000000001,0.0,-0.12765957446808512,0.0,2,At-Risk,0,0.0
14092.0,10,10,307.3231343283582,268,274.54200000000003,1.3333333333333333,0.2139303482587065,3.0,1,High Value,2,1331.49
14096.0,1,3,244.67999999999998,12,81.55999999999999,1.0,-2.0,17.0,1,High Value,2,64920.11
14099.0,30,8,261.50037735849054,265,288.74,1.0,0.09433962264150952,2.0,1,High Value,2,794.25
14100.0,48,1,121.81250000000001,48,194.90000000000003,0.3333333333333333,-0.2916666666666667,0.0,0,Average,1,0.0
14101.0,53,5,628.5241525423729,236,988.878,0.3333333333333333,-0.3022598870056498,0.0,0,Average,1,1032.4
14104.0,65,2,85.34605263157894,76,108.10499999999999,0.6666666666666666,-0.1228070175438597,0.0,0,Average,1,0.0
14105.0,149,1,254.94563758389262,149,1266.23,0.0,-0.20134228187919462,2.0,0,Average,1,0.0
14107.0,6,6,269.5554744525548,274,410.3233333333333,0.6666666666666666,0.009732360097323478,1.0,1,High Value,2,241.29
14108.0,12,1,291.33000000000004,12,291.33000000000004,0.3333333333333333,-0.6666666666666667,1.0,0,Average,1,306.58
14110.0,29,5,552.477966101695,177,651.9240000000001,1.0,0.15254237288135597,1.0,1,High Value,2,2423.5299999999997
14111.0,6,3,58.32236842105262,152,98.49999999999999,0.6666666666666666,0.07456140350877183,1.0,0,Average,1,397.35
14112.0,41,4,306.5838709677419,186,475.205,0.3333333333333333,-0.3118279569892473,13.0,0,Average,1,1014.33
14113.0,265,1,49.075471698113205,265,433.5,0.0,-0.11320754716981131,6.0,2,At-Risk,0,1406.92
14114.0,184,2,48.11576763485477,241,193.265,0.0,-0.24896265560165975,0.0,2,At-Risk,0,0.0
14116.0,3,2,589.565625,32,314.43499999999995,0.6666666666666666,-1.2083333333333335,0.0,1,High Value,2,753.87
14117.0,54,1,50.0,54,90.0,0.3333333333333333,-0.22222222222222227,0.0,2,At-Risk,0,0.0
14127.0,33,3,96.34072398190045,221,236.56999999999996,0.3333333333333333,-0.07390648567119157,0.0,0,Average,1,0.0
14128.0,166,1,55.21807228915662,166,305.53999999999996,0.0,-0.18072289156626506,0.0,2,At-Risk,0,331.96
14129.0,6,3,127.40877192982457,171,242.07666666666668,0.6666666666666666,0.14035087719298245,0.0,0,Average,1,397.63
14130.0,229,1,63.38777292576419,229,483.86,0.0,-0.13100436681222707,0.0,2,At-Risk,0,0.0
14132.0,24,5,495.46595744680855,94,310.492,1.3333333333333333,-0.26241134751773054,1.0,1,High Value,2,2033.57
14133.0,40,3,80.39469026548672,226,201.87999999999997,0.6666666666666666,0.2684365781710914,2.0,0,Average,1,0.0
14135.0,15,10,338.1964664310954,283,319.03200000000004,0.3333333333333333,-0.7267373380447586,0.0,1,High Value,2,1499.99
14141.0,15,1,285.16,15,285.16,0.3333333333333333,-0.6666666666666667,6.0,0,Average,1,629.97
14142.0,283,1,33.054063604240284,283,311.81,0.0,-0.10600706713780919,0.0,2,At-Risk,0,0.0
14143.0,44,1,78.95454545454545,44,115.8,0.3333333333333333,-0.34848484848484856,0.0,0,Average,1,0.0
14145.0,67,3,673.511811023622,127,950.4,0.6666666666666666,-0.04199475065616798,1.0,0,Average,1,891.0
14146.0,165,2,213.90224719101124,267,951.8650000000001,0.0,-0.2247191011235955,35.0,0,Average,1,2287.27
14147.0,196,1,27.979591836734695,196,182.8,0.0,-0.15306122448979592,1.0,2,At-Risk,0,300.6
14148.0,144,1,32.75,144,157.2,0.0,-0.20833333333333334,0.0,2,At-Risk,0,0.0
14149.0,131,1,102.27938931297712,131,446.62000000000006,0.0,-0.22900763358778628,12.0,2,At-Risk,0,0.0
14150.0,270,1,34.02000000000001,270,306.18000000000006,0.0,-0.1111111111111111,0.0,2,At-Risk,0,352.46000000000004
14152.0,144,1,65.52291666666667,144,314.51,0.0,-0.20833333333333334,1.0,2,At-Risk,0,306.78000000000003
14154.0,149,2,270.93020134228186,149,672.81,0.0,-0.40268456375838924,0.0,0,Average,1,0.0
14155.0,176,1,20.241477272727273,176,118.75,0.0,-0.17045454545454547,0.0,2,At-Risk,0,0.0
14156.0,3,42,10516.844680851063,282,2032.978099999999,7.666666666666667,3.1985815602836887,20.0,1,High Value,2,18521.29
14157.0,195,1,42.64153846153847,195,277.17,0.0,-0.15384615384615385,1.0,2,At-Risk,0,155.71
14159.0,6,7,303.2846153846154,273,394.27,1.3333333333333333,0.564102564102564,8.0,1,High Value,2,1933.12
14161.0,126,3,119.41075268817204,279,370.17333333333335,0.0,-0.3225806451612903,0.0,0,Average,1,0.0
14162.0,84,2,42.762561576354685,203,144.68,0.3333333333333333,0.0377668308702791,0.0,2,At-Risk,0,0.0
14163.0,62,3,334.1053691275167,149,553.13,0.3333333333333333,-0.2706935123042506,0.0,0,Average,1,786.52
14165.0,186,1,19.76451612903226,186,122.54,0.0,-0.16129032258064516,0.0,2,At-Risk,0,0.0
14167.0,75,3,50.05394190871369,241,134.03333333333333,0.3333333333333333,-0.04011065006915632,0.0,2,At-Risk,0,172.74
14171.0,8,1,363.79,8,363.79,0.3333333333333333,-0.6666666666666667,0.0,0,Average,1,0.0
14173.0,129,1,26.520930232558143,129,114.04,0.0,-0.23255813953488372,0.0,2,At-Risk,0,336.8
14175.0,81,2,150.74875000000003,240,602.9950000000001,0.3333333333333333,0.08333333333333331,15.0,0,Average,1,2016.31
14176.0,207,4,62.25539568345323,278,144.225,0.0,-0.4316546762589928,1.0,2,At-Risk,0,0.0
14177.0,6,3,103.13666666666666,90,103.13666666666666,1.0,0.0,1.0,0,Average,1,250.0
14178.0,8,3,160.87826086956522,92,164.45333333333335,0.6666666666666666,-0.31159420289855067,0.0,0,Average,1,1127.57
14180.0,1,22,453.07659574468084,282,193.58727272727273,2.0,-0.34042553191489366,8.0,1,High Value,2,489.6
14185.0,241,1,24.603734439834025,241,197.65,0.0,-0.12448132780082988,0.0,2,At-Risk,0,0.0
14188.0,19,4,188.65363636363637,220,345.865,0.6666666666666666,0.1212121212121211,6.0,0,Average,1,670.9
14189.0,6,11,351.38924731182794,279,297.08363636363634,1.0,-0.18279569892473102,12.0,1,High Value,2,1386.16
14191.0,18,7,517.1587786259543,131,322.60857142857145,1.3333333333333333,-0.2697201017811708,4.0,1,High Value,2,2426.5
14193.0,180,1,70.42333333333333,180,422.53999999999996,0.0,-0.16666666666666666,0.0,2,At-Risk,0,430.85
14194.0,16,12,779.7866972477066,218,472.2041666666667,1.6666666666666667,0.015290519877675823,25.0,1,High Value,2,5683.07
14195.0,112,2,187.40740740740736,162,505.9999999999999,0.0,-0.37037037037037035,1.0,0,Average,1,0.0
14196.0,17,1,335.52,17,335.52,0.3333333333333333,-0.6666666666666667,0.0,0,Average,1,0.0
14198.0,55,2,71.86912751677852,149,178.475,0.3333333333333333,-0.06935123042505592,5.0,0,Average,1,344.45
14199.0,128,1,43.45312499999999,128,185.39999999999998,0.0,-0.234375,0.0,2,At-Risk,0,0.0
14201.0,59,5,58.13085501858736,269,104.248,0.3333333333333333,-0.22428748451053288,2.0,0,Average,1,226.2
14205.0,174,1,38.431034482758626,174,222.9,0.0,-0.1724137931034483,15.0,2,At-Risk,0,243.8
14206.0,149,1,66.0724832214765,149,328.15999999999997,0.0,-0.20134228187919462,1.0,2,At-Risk,0,0.0
14208.0,5,1,151.73999999999998,5,151.73999999999998,0.3333333333333333,-0.6666666666666667,0.0,0,Average,1,0.0
14209.0,31,5,232.60289256198348,242,375.26599999999996,0.6666666666666666,0.04683195592286493,1.0,0,Average,1,197.10000000000002
14210.0,16,6,202.74893617021277,282,317.64000000000004,0.3333333333333333,-0.30496453900709214,1.0,1,High Value,2,0.0
14211.0,7,6,165.35560975609758,205,188.3216666666667,0.3333333333333333,-0.5447154471544715,6.0,1,High Value,2,1111.17
14214.0,66,3,143.48297872340424,188,299.71999999999997,0.6666666666666666,0.18794326241134746,3.0,0,Average,1,105.22
14215.0,97,4,118.51834532374102,278,274.56750000000005,0.0,-0.4316546762589928,1.0,0,Average,1,691.45
14217.0,10,10,131.68478260869563,276,121.14999999999998,0.6666666666666666,-0.42028985507246397,7.0,1,High Value,2,793.48
14220.0,157,2,70.79104477611939,268,316.19999999999993,0.0,-0.22388059701492538,0.0,2,At-Risk,0,0.0
14221.0,23,7,315.3024096385542,249,373.85857142857145,1.0,0.15662650602409645,1.0,1,High Value,2,815.79
14222.0,87,1,235.57586206896556,87,683.1700000000001,0.3333333333333333,-0.01149425287356326,0.0,0,Average,1,0.0
14223.0,2,3,170.88448275862072,174,330.3766666666667,0.6666666666666666,0.14942528735632177,1.0,1,High Value,2,0.0
14224.0,20,4,136.9721739130435,230,262.53000000000003,0.6666666666666666,0.14492753623188404,0.0,0,Average,1,0.0
14226.0,120,2,286.49162011173183,179,854.6999999999999,0.0,-0.33519553072625696,6.0,0,Average,1,522.7900000000001
14227.0,106,7,369.15692307692314,195,342.7885714285715,0.0,-1.0769230769230769,8.0,0,Average,1,951.44
